geo_event_id,account_id,timestamp,ip_address,city,country,latitude,longitude,is_vpn_or_proxy,distance_from_last_location_km,registered_country_match
GEO000237,ACC000069,2025-08-11 01:09:37,177.80.14.221,Hyderabad,India,17.385,78.4867,False,17.4,True
GEO000238,ACC000070,2025-08-23 08:13:00,168.96.96.236,Ahmedabad,India,23.0225,72.5714,False,24.0,True
GEO000239,ACC000070,2025-09-02 01:27:05,180.211.218.153,Ahmedabad,India,23.0225,72.5714,True,22.4,True
GEO000240,ACC000070,2025-09-19 10:32:03,122.191.92.77,Ahmedabad,India,23.0225,72.5714,True,2.9,True
GEO000241,ACC000070,2025-09-21 17:20:20,213.133.154.69,Ahmedabad,India,23.0225,72.5714,False,16.9,True
GEO000242,ACC000070,2025-09-27 02:11:13,92.4.59.68,Ahmedabad,India,23.0225,72.5714,False,10.3,True
GEO000243,ACC000071,2025-07-21 18:36:06,181.20.114.239,Jaipur,India,26.9124,75.7873,False,6.2,True
GEO000244,ACC000071,2025-07-24 13:00:50,146.26.237.175,Jaipur,India,26.9124,75.7873,False,1.9,True
GEO000245,ACC000071,2025-08-12 05:43:50,149.167.206.172,Jaipur,India,26.9124,75.7873,True,7.8,True
GEO000246,ACC000071,2025-08-17 09:23:49,206.173.92.163,Jaipur,India,26.9124,75.7873,False,4.6,True
GEO000247,ACC000072,2025-07-19 06:06:27,99.23.174.249,Chennai,India,13.0827,80.2707,False,21.8,True
GEO000248,ACC000072,2025-07-24 04:23:55,137.159.183.115,Chennai,India,13.0827,80.2707,False,20.9,True
GEO000249,ACC000072,2025-08-10 01:46:02,137.13.41.158,Chennai,India,13.0827,80.2707,False,3.9,True
GEO000250,ACC000073,2025-03-02 09:31:07,153.21.214.241,Mumbai,India,19.076,72.8777,True,15.3,True
GEO000251,ACC000073,2025-03-17 22:00:50,37.108.9.76,Mumbai,India,19.076,72.8777,False,21.2,True
GEO000252,ACC000074,2025-09-09 09:32:49,186.130.225.66,Pune,India,18.5204,73.8567,False,12.3,True
GEO000253,ACC000074,2025-09-29 02:25:52,37.251.34.39,Pune,India,18.5204,73.8567,False,9.9,True
GEO000254,ACC000074,2025-10-14 08:30:30,201.114.131.16,Pune,India,18.5204,73.8567,False,1.4,True
GEO000255,ACC000074,2025-10-30 12:58:31,102.184.150.215,Pune,India,18.5204,73.8567,True,23.5,True
GEO000256,ACC000075,2025-07-23 14:56:35,99.227.226.2,Pune,India,18.5204,73.8567,False,11.4,True
GEO000257,ACC000075,2025-07-26 21:49:52,72.205.222.239,Pune,India,18.5204,73.8567,True,7.9,True
GEO000258,ACC000076,2025-01-13 19:11:21,70.121.23.26,Chennai,India,13.0827,80.2707,False,8.1,True
GEO000259,ACC000076,2025-01-26 10:36:57,194.38.167.71,Chennai,India,13.0827,80.2707,False,4.7,True
GEO000260,ACC000077,2025-04-13 01:13:49,212.49.141.195,Hyderabad,India,17.385,78.4867,False,9.1,True
GEO000261,ACC000077,2025-04-23 12:40:10,213.49.33.16,Hyderabad,India,17.385,78.4867,False,10.5,True
GEO000262,ACC000077,2025-05-08 19:40:14,21.76.24.202,Hyderabad,India,17.385,78.4867,False,21.4,True
GEO000263,ACC000077,2025-05-15 03:10:54,221.37.192.246,Hyderabad,India,17.385,78.4867,False,14.3,True
GEO000264,ACC000078,2025-02-25 01:31:02,183.153.216.237,Hyderabad,India,17.385,78.4867,True,21.4,True
GEO000265,ACC000078,2025-03-01 18:55:19,190.93.158.45,Hyderabad,India,17.385,78.4867,False,11.8,True
GEO000266,ACC000078,2025-03-02 23:21:52,51.206.82.106,Hyderabad,India,17.385,78.4867,True,12.5,True
GEO000267,ACC000079,2025-07-14 18:04:22,170.198.172.45,Hyderabad,India,17.385,78.4867,False,10.0,True
GEO000268,ACC000079,2025-07-28 20:57:38,190.25.95.187,Hyderabad,India,17.385,78.4867,False,5.4,True
GEO000269,ACC000079,2025-08-03 16:55:00,166.28.38.69,Hyderabad,India,17.385,78.4867,False,11.2,True
GEO000270,ACC000079,2025-08-11 01:31:12,205.75.229.39,Hyderabad,India,17.385,78.4867,False,9.0,True
GEO000271,ACC000080,2025-05-23 11:22:57,20.109.194.193,Bengaluru,India,12.9716,77.5946,False,21.7,True
GEO000272,ACC000080,2025-06-11 18:33:49,158.193.255.76,Bengaluru,India,12.9716,77.5946,False,14.4,True
GEO000273,ACC000080,2025-06-25 02:54:09,179.72.106.64,Bengaluru,India,12.9716,77.5946,False,24.5,True
GEO000274,ACC000080,2025-07-01 12:41:02,192.103.250.184,Bengaluru,India,12.9716,77.5946,False,16.8,True
GEO000275,ACC000081,2025-07-01 19:27:32,138.66.142.174,Mumbai,India,19.076,72.8777,False,11.6,True
GEO000276,ACC000081,2025-07-20 23:39:57,137.110.41.11,Mumbai,India,19.076,72.8777,False,16.0,True
GEO000277,ACC000081,2025-08-08 15:05:32,142.53.222.230,Mumbai,India,19.076,72.8777,True,15.8,True
GEO000278,ACC000081,2025-08-20 11:45:32,170.27.79.110,Mumbai,India,19.076,72.8777,False,2.0,True
GEO000279,ACC000081,2025-08-28 00:27:08,151.238.252.44,Mumbai,India,19.076,72.8777,False,7.9,True
GEO000280,ACC000082,2025-04-28 02:58:52,113.78.65.128,Lucknow,India,26.8467,80.9462,False,22.2,True
GEO000281,ACC000082,2025-05-13 23:06:19,148.101.85.56,Lucknow,India,26.8467,80.9462,False,18.7,True
GEO000282,ACC000082,2025-05-24 20:39:07,26.186.178.213,Lucknow,India,26.8467,80.9462,True,10.3,True
GEO000283,ACC000082,2025-05-29 08:30:14,82.92.59.102,Lucknow,India,26.8467,80.9462,False,3.1,True
GEO000284,ACC000083,2025-04-13 17:32:26,180.112.253.94,Mumbai,India,19.076,72.8777,True,2.6,True
GEO000285,ACC000083,2025-04-15 22:37:47,208.43.4.140,Mumbai,India,19.076,72.8777,True,13.7,True
GEO000286,ACC000083,2025-04-17 10:39:08,77.205.73.139,Mumbai,India,19.076,72.8777,True,13.1,True
GEO000287,ACC000084,2025-02-23 02:32:14,59.22.155.36,Hyderabad,India,17.385,78.4867,False,16.4,True
GEO000288,ACC000084,2025-03-12 22:18:44,23.154.191.175,Hyderabad,India,17.385,78.4867,False,5.7,True
GEO000289,ACC000085,2025-06-25 14:25:00,143.66.151.195,Delhi,India,28.7041,77.1025,False,0.7,True
GEO000290,ACC000085,2025-07-09 04:59:42,190.160.172.190,Delhi,India,28.7041,77.1025,False,21.6,True
GEO000291,ACC000085,2025-07-19 02:02:07,95.253.51.177,Delhi,India,28.7041,77.1025,False,13.7,True
GEO000292,ACC000085,2025-07-22 15:38:52,205.239.125.66,Delhi,India,28.7041,77.1025,False,14.8,True
GEO000293,ACC000086,2025-08-18 23:24:50,221.188.83.52,Kolkata,India,22.5726,88.3639,False,22.7,True
GEO000294,ACC000086,2025-08-29 03:02:50,47.101.103.143,Kolkata,India,22.5726,88.3639,False,20.1,True
GEO000295,ACC000086,2025-09-07 12:32:07,210.189.89.121,Kolkata,India,22.5726,88.3639,False,10.3,True
GEO000296,ACC000086,2025-09-11 11:32:33,198.145.83.110,Kolkata,India,22.5726,88.3639,False,0.0,True
GEO000297,ACC000086,2025-09-27 23:21:21,204.41.165.8,Kolkata,India,22.5726,88.3639,False,8.6,True
GEO000298,ACC000087,2025-08-10 21:06:22,160.178.81.39,Bengaluru,India,12.9716,77.5946,True,23.7,True
GEO000299,ACC000087,2025-08-20 22:38:55,219.242.23.218,Bengaluru,India,12.9716,77.5946,False,19.1,True
GEO000300,ACC000087,2025-09-06 02:31:14,187.109.80.32,Bengaluru,India,12.9716,77.5946,False,19.9,True
GEO000301,ACC000087,2025-09-17 12:30:19,96.212.77.184,Bengaluru,India,12.9716,77.5946,False,10.3,True
GEO000302,ACC000087,2025-09-29 04:07:05,203.106.143.248,Bengaluru,India,12.9716,77.5946,True,6.2,True
GEO000303,ACC000088,2025-06-02 22:28:17,85.170.194.30,Chennai,India,13.0827,80.2707,True,15.6,True
GEO000304,ACC000088,2025-06-13 18:02:44,222.222.48.213,Chennai,India,13.0827,80.2707,False,7.1,True
GEO000305,ACC000088,2025-06-28 20:49:13,213.213.56.168,Chennai,India,13.0827,80.2707,False,10.3,True
GEO000306,ACC000088,2025-07-16 02:00:29,93.74.159.73,Chennai,India,13.0827,80.2707,False,3.4,True
GEO000307,ACC000088,2025-07-19 04:19:50,104.179.110.53,Chennai,India,13.0827,80.2707,True,15.4,True
GEO000308,ACC000089,2025-09-04 10:07:04,26.25.92.101,Ahmedabad,India,23.0225,72.5714,False,3.8,True
GEO000309,ACC000089,2025-09-23 20:18:30,191.38.23.68,Ahmedabad,India,23.0225,72.5714,False,4.6,True
GEO000310,ACC000089,2025-09-26 18:56:42,140.59.9.229,Ahmedabad,India,23.0225,72.5714,False,3.1,True
GEO000311,ACC000089,2025-10-06 02:51:47,131.15.56.161,Ahmedabad,India,23.0225,72.5714,False,5.8,True
GEO000312,ACC000090,2025-01-11 20:16:58,211.251.179.1,Ahmedabad,India,23.0225,72.5714,True,7.8,True
GEO000313,ACC000090,2025-01-28 00:50:16,153.153.244.238,Ahmedabad,India,23.0225,72.5714,False,11.6,True
GEO000314,ACC000090,2025-02-13 01:43:39,220.95.100.218,Ahmedabad,India,23.0225,72.5714,False,2.0,True
GEO000315,ACC000091,2025-02-07 12:00:45,173.254.14.89,Hyderabad,India,17.385,78.4867,False,13.6,True
GEO000316,ACC000091,2025-02-11 22:49:26,216.136.249.213,Hyderabad,India,17.385,78.4867,False,20.4,True
GEO000317,ACC000091,2025-02-28 16:30:25,37.13.35.216,Hyderabad,India,17.385,78.4867,False,24.4,True
GEO000318,ACC000092,2025-06-05 03:16:55,181.198.76.172,Ahmedabad,India,23.0225,72.5714,False,5.0,True
GEO000319,ACC000092,2025-06-20 02:35:21,211.72.123.106,Ahmedabad,India,23.0225,72.5714,False,13.0,True
GEO000320,ACC000092,2025-07-09 18:26:02,98.93.120.122,Ahmedabad,India,23.0225,72.5714,True,9.7,True
GEO000321,ACC000093,2025-05-19 10:03:57,155.69.124.91,Delhi,India,28.7041,77.1025,False,18.6,True
GEO000322,ACC000093,2025-05-30 20:40:27,54.127.190.239,Delhi,India,28.7041,77.1025,False,6.3,True
GEO000323,ACC000093,2025-06-12 23:50:21,150.144.84.236,Delhi,India,28.7041,77.1025,False,9.0,True
GEO000324,ACC000093,2025-06-14 23:35:28,198.8.201.40,Delhi,India,28.7041,77.1025,False,24.3,True
GEO000325,ACC000094,2025-06-19 21:33:02,198.142.175.4,Pune,India,18.5204,73.8567,False,14.6,True
GEO000326,ACC000094,2025-06-28 10:02:21,57.255.89.49,Pune,India,18.5204,73.8567,False,0.2,True
GEO000327,ACC000094,2025-06-30 05:11:17,181.30.156.121,Pune,India,18.5204,73.8567,True,17.2,True
GEO000328,ACC000095,2025-05-30 23:06:13,92.11.6.8,Mumbai,India,19.076,72.8777,True,2.3,True
GEO000329,ACC000095,2025-06-12 17:12:20,79.26.140.93,Mumbai,India,19.076,72.8777,False,1.5,True
GEO000330,ACC000095,2025-08-10 10:01:58,220.64.87.220,Singapore,Singapore,1.3521,103.8198,True,3317.9,False
GEO000331,ACC000096,2025-05-19 23:48:38,212.232.247.39,Jaipur,India,26.9124,75.7873,False,20.1,True
GEO000332,ACC000096,2025-05-29 07:51:59,219.222.240.247,Jaipur,India,26.9124,75.7873,False,0.5,True
GEO000333,ACC000096,2025-06-06 12:07:44,132.235.176.221,Jaipur,India,26.9124,75.7873,False,6.3,True
GEO000334,ACC000097,2025-07-20 02:15:32,219.190.13.209,Ahmedabad,India,23.0225,72.5714,True,4.7,True
GEO000335,ACC000097,2025-07-24 15:21:38,145.214.13.158,Ahmedabad,India,23.0225,72.5714,False,8.1,True
GEO000336,ACC000098,2025-05-06 07:12:35,12.53.18.13,Lucknow,India,26.8467,80.9462,False,1.7,True
GEO000337,ACC000098,2025-05-10 05:54:05,220.98.51.89,Lucknow,India,26.8467,80.9462,False,20.5,True
GEO000338,ACC000098,2025-05-21 12:52:25,216.84.75.52,Lucknow,India,26.8467,80.9462,True,0.0,True
GEO000339,ACC000098,2025-06-03 15:48:49,217.35.114.29,Lucknow,India,26.8467,80.9462,True,18.3,True
GEO000340,ACC000098,2025-06-21 10:25:51,197.246.253.47,Lucknow,India,26.8467,80.9462,False,19.4,True
GEO000341,ACC000099,2025-05-19 01:15:55,68.189.68.198,Mumbai,India,19.076,72.8777,True,4.7,True
GEO000342,ACC000099,2025-06-02 00:48:56,156.124.179.163,Mumbai,India,19.076,72.8777,False,15.3,True
GEO000343,ACC000099,2025-06-09 03:55:16,26.58.16.33,Mumbai,India,19.076,72.8777,False,2.8,True
GEO000344,ACC000100,2025-01-22 09:29:34,210.19.251.29,Delhi,India,28.7041,77.1025,False,5.1,True
GEO000345,ACC000100,2025-02-01 14:49:18,206.102.79.175,Delhi,India,28.7041,77.1025,False,0.8,True
GEO000346,ACC000101,2025-07-23 02:49:08,43.36.78.159,Jaipur,India,26.9124,75.7873,False,1.2,True
GEO000347,ACC000101,2025-07-28 07:28:07,179.226.51.129,Jaipur,India,26.9124,75.7873,False,0.3,True
GEO000348,ACC000101,2025-08-15 19:27:38,23.147.87.194,Jaipur,India,26.9124,75.7873,True,23.2,True
GEO000349,ACC000101,2025-09-01 14:53:17,151.156.61.151,Jaipur,India,26.9124,75.7873,True,20.0,True
GEO000350,ACC000101,2025-09-03 18:34:03,162.19.138.254,Jaipur,India,26.9124,75.7873,True,20.6,True
GEO000351,ACC000102,2025-09-08 15:28:07,196.67.83.120,Hyderabad,India,17.385,78.4867,False,20.9,True
GEO000352,ACC000102,2025-09-11 03:00:26,158.162.114.250,Hyderabad,India,17.385,78.4867,False,24.0,True
GEO000353,ACC000103,2025-02-20 09:55:25,221.26.20.85,Chennai,India,13.0827,80.2707,False,4.8,True
GEO000354,ACC000103,2025-05-25 08:46:04,218.37.23.54,Singapore,Singapore,1.3521,103.8198,True,6129.8,False
GEO000355,ACC000104,2025-02-18 18:41:40,222.232.27.6,Lucknow,India,26.8467,80.9462,True,17.6,True
GEO000356,ACC000104,2025-02-27 21:26:26,205.6.212.75,Lucknow,India,26.8467,80.9462,False,4.2,True
GEO000357,ACC000104,2025-03-04 07:42:05,200.186.84.139,Lucknow,India,26.8467,80.9462,True,12.6,True
GEO000358,ACC000104,2025-03-17 19:32:10,112.226.248.149,Lucknow,India,26.8467,80.9462,True,23.3,True
GEO000359,ACC000104,2025-04-04 23:04:09,51.118.198.205,Lucknow,India,26.8467,80.9462,False,21.1,True
GEO000360,ACC000105,2025-06-29 18:48:29,78.110.26.236,Pune,India,18.5204,73.8567,False,9.4,True
GEO000361,ACC000105,2025-07-11 05:43:01,175.34.221.143,Pune,India,18.5204,73.8567,False,9.0,True
GEO000362,ACC000105,2025-07-20 20:00:46,81.144.155.17,Pune,India,18.5204,73.8567,True,0.0,True
GEO000363,ACC000105,2025-07-22 11:49:09,37.250.187.32,Pune,India,18.5204,73.8567,False,14.9,True
GEO000364,ACC000105,2025-08-02 07:50:56,200.157.229.26,Pune,India,18.5204,73.8567,False,0.2,True
GEO000365,ACC000106,2025-03-26 20:11:21,53.155.143.47,Pune,India,18.5204,73.8567,False,23.0,True
GEO000366,ACC000106,2025-04-06 13:19:45,208.232.111.135,Pune,India,18.5204,73.8567,False,2.4,True
GEO000367,ACC000106,2025-04-16 07:15:28,80.240.31.80,Pune,India,18.5204,73.8567,False,3.5,True
GEO000368,ACC000107,2025-08-20 12:19:47,221.84.173.205,Chennai,India,13.0827,80.2707,False,2.3,True
GEO000369,ACC000107,2025-08-29 02:38:15,201.253.253.176,Chennai,India,13.0827,80.2707,False,18.4,True
GEO000370,ACC000107,2025-09-12 20:35:25,206.106.176.81,Chennai,India,13.0827,80.2707,True,4.3,True
GEO000371,ACC000107,2025-09-29 13:06:43,153.253.107.128,Chennai,India,13.0827,80.2707,False,14.9,True
GEO000372,ACC000108,2025-01-23 18:18:48,131.213.157.126,Lucknow,India,26.8467,80.9462,False,23.0,True
GEO000373,ACC000108,2025-01-31 02:47:42,119.191.126.29,Lucknow,India,26.8467,80.9462,True,10.4,True
GEO000374,ACC000108,2025-02-17 14:31:33,137.49.222.41,Lucknow,India,26.8467,80.9462,False,18.7,True
GEO000375,ACC000108,2025-03-06 17:53:17,165.27.235.128,Lucknow,India,26.8467,80.9462,False,15.8,True
GEO000376,ACC000109,2025-02-01 23:37:39,198.108.53.26,Hyderabad,India,17.385,78.4867,False,13.5,True
GEO000377,ACC000109,2025-02-05 19:50:10,151.182.238.59,Hyderabad,India,17.385,78.4867,False,3.8,True
GEO000378,ACC000109,2025-02-19 15:00:49,206.141.140.161,Hyderabad,India,17.385,78.4867,True,24.3,True
GEO000379,ACC000109,2025-03-06 22:18:32,122.35.200.48,Hyderabad,India,17.385,78.4867,False,5.6,True
GEO000380,ACC000109,2025-03-13 10:27:00,134.50.41.133,Hyderabad,India,17.385,78.4867,True,3.7,True
GEO000381,ACC000110,2025-02-13 21:57:10,110.37.122.74,Ahmedabad,India,23.0225,72.5714,False,13.7,True
GEO000382,ACC000110,2025-02-19 21:40:46,213.28.66.119,Ahmedabad,India,23.0225,72.5714,True,12.5,True
GEO000383,ACC000110,2025-03-07 14:32:37,169.168.7.10,Ahmedabad,India,23.0225,72.5714,False,19.1,True
GEO000384,ACC000110,2025-03-17 17:50:39,31.241.202.144,Ahmedabad,India,23.0225,72.5714,False,12.2,True
GEO000385,ACC000111,2025-08-26 21:07:44,217.223.144.73,Lucknow,India,26.8467,80.9462,False,6.1,True
GEO000386,ACC000111,2025-09-01 22:32:32,153.42.225.70,Lucknow,India,26.8467,80.9462,True,8.1,True
GEO000387,ACC000111,2025-09-20 11:56:57,215.180.12.142,Lucknow,India,26.8467,80.9462,False,2.8,True
GEO000388,ACC000112,2025-06-22 02:30:46,35.29.55.3,Pune,India,18.5204,73.8567,False,8.6,True
GEO000389,ACC000112,2025-07-05 13:22:47,111.135.134.20,Pune,India,18.5204,73.8567,False,4.2,True
GEO000390,ACC000112,2025-07-13 04:51:01,179.112.157.184,Pune,India,18.5204,73.8567,True,15.6,True
GEO000391,ACC000112,2025-07-22 13:42:06,144.237.31.185,Pune,India,18.5204,73.8567,False,5.0,True
GEO000392,ACC000112,2025-07-30 16:09:50,220.231.117.23,Pune,India,18.5204,73.8567,False,2.8,True
GEO000393,ACC000113,2025-04-23 23:57:46,131.70.42.229,Lucknow,India,26.8467,80.9462,False,0.3,True
GEO000394,ACC000113,2025-05-08 04:20:00,206.230.114.221,Lucknow,India,26.8467,80.9462,False,7.6,True
GEO000395,ACC000114,2025-01-14 19:20:10,220.92.248.52,Pune,India,18.5204,73.8567,False,5.1,True
GEO000396,ACC000114,2025-01-25 17:56:43,216.243.120.198,Pune,India,18.5204,73.8567,False,13.7,True
GEO000397,ACC000114,2025-02-07 14:03:09,200.121.169.152,Pune,India,18.5204,73.8567,False,17.4,True
GEO000398,ACC000114,2025-02-21 06:46:45,15.38.182.253,Pune,India,18.5204,73.8567,True,14.6,True
GEO000399,ACC000114,2025-03-06 21:20:53,165.108.228.180,Pune,India,18.5204,73.8567,False,6.4,True
GEO000400,ACC000115,2025-05-07 07:04:04,199.73.221.105,Chennai,India,13.0827,80.2707,False,1.3,True
GEO000401,ACC000115,2025-05-02 09:01:10,57.176.83.114,Dubai,UAE,25.2048,55.2708,False,4263.5,False
GEO000402,ACC000116,2025-02-18 10:59:55,209.62.200.128,Bengaluru,India,12.9716,77.5946,True,5.8,True
GEO000403,ACC000116,2025-02-26 16:35:54,62.81.210.254,Bengaluru,India,12.9716,77.5946,False,22.6,True
GEO000404,ACC000116,2025-03-08 21:36:16,212.121.21.251,Bengaluru,India,12.9716,77.5946,False,4.7,True
GEO000405,ACC000116,2025-03-19 09:54:04,169.168.197.151,Bengaluru,India,12.9716,77.5946,True,14.0,True
GEO000406,ACC000117,2025-02-03 23:04:27,116.201.169.242,Chennai,India,13.0827,80.2707,False,8.3,True
GEO000407,ACC000117,2025-02-12 10:27:52,223.172.210.227,Chennai,India,13.0827,80.2707,False,0.5,True
GEO000408,ACC000118,2025-05-24 12:04:24,207.204.148.125,Hyderabad,India,17.385,78.4867,False,20.3,True
GEO000409,ACC000118,2025-06-06 09:26:05,102.112.60.47,Hyderabad,India,17.385,78.4867,True,22.3,True
GEO000410,ACC000118,2025-06-22 21:00:37,176.218.75.34,Hyderabad,India,17.385,78.4867,False,23.6,True
GEO000411,ACC000118,2025-07-11 21:48:26,215.72.8.187,Hyderabad,India,17.385,78.4867,False,3.8,True
GEO000412,ACC000119,2025-03-10 04:11:30,223.95.214.34,Mumbai,India,19.076,72.8777,False,10.4,True
GEO000413,ACC000119,2025-03-22 01:26:01,56.85.9.217,Mumbai,India,19.076,72.8777,True,24.3,True
GEO000414,ACC000119,2025-04-09 08:16:22,23.192.19.1,Mumbai,India,19.076,72.8777,False,11.2,True
GEO000415,ACC000119,2025-04-12 20:21:39,39.8.135.58,Mumbai,India,19.076,72.8777,False,14.5,True
GEO000416,ACC000119,2025-04-26 20:17:14,84.19.137.161,Mumbai,India,19.076,72.8777,False,21.6,True
GEO000417,ACC000120,2025-08-01 14:19:48,141.12.143.177,Delhi,India,28.7041,77.1025,False,16.4,True
GEO000418,ACC000120,2025-08-13 07:53:56,191.23.100.84,Delhi,India,28.7041,77.1025,False,7.9,True
GEO000419,ACC000120,2025-08-24 22:02:46,203.163.89.95,Delhi,India,28.7041,77.1025,False,4.6,True
GEO000420,ACC000120,2025-09-10 20:52:06,218.102.206.71,Delhi,India,28.7041,77.1025,False,18.2,True
GEO000421,ACC000121,2025-06-17 13:27:38,220.14.242.212,Kolkata,India,22.5726,88.3639,False,3.8,True
GEO000422,ACC000121,2025-06-22 03:09:30,175.214.178.9,Kolkata,India,22.5726,88.3639,False,4.6,True
GEO000423,ACC000121,2025-07-07 14:50:03,219.86.81.169,Kolkata,India,22.5726,88.3639,False,15.1,True
GEO000424,ACC000121,2025-07-20 06:04:17,195.14.180.245,Kolkata,India,22.5726,88.3639,False,5.8,True
GEO000425,ACC000122,2025-06-03 14:21:02,215.227.124.26,Mumbai,India,19.076,72.8777,True,3.4,True
GEO000426,ACC000122,2025-06-20 16:11:23,183.50.28.89,Mumbai,India,19.076,72.8777,True,17.8,True
GEO000427,ACC000123,2025-03-23 18:53:03,163.81.2.133,Kolkata,India,22.5726,88.3639,False,4.1,True
GEO000428,ACC000123,2025-03-29 02:03:52,202.162.83.42,Kolkata,India,22.5726,88.3639,True,19.1,True
GEO000429,ACC000123,2025-03-30 08:54:40,145.128.84.10,Kolkata,India,22.5726,88.3639,False,23.8,True
GEO000430,ACC000123,2025-04-04 14:23:45,152.76.232.211,Kolkata,India,22.5726,88.3639,False,18.9,True
GEO000431,ACC000124,2025-03-28 05:53:56,162.87.247.89,Ahmedabad,India,23.0225,72.5714,True,17.2,True
GEO000432,ACC000124,2025-04-14 17:08:54,133.14.209.120,Ahmedabad,India,23.0225,72.5714,False,10.7,True
GEO000433,ACC000125,2025-09-08 18:43:45,169.65.166.79,Kolkata,India,22.5726,88.3639,True,15.3,True
GEO000434,ACC000125,2025-09-23 21:17:41,214.119.87.81,Kolkata,India,22.5726,88.3639,False,13.0,True
GEO000435,ACC000126,2025-07-15 02:53:17,216.177.31.131,Bengaluru,India,12.9716,77.5946,False,13.0,True
GEO000436,ACC000126,2025-07-23 15:17:12,79.80.101.191,Bengaluru,India,12.9716,77.5946,False,13.9,True
GEO000437,ACC000126,2025-08-03 10:38:26,78.113.103.126,Bengaluru,India,12.9716,77.5946,False,4.7,True
GEO000438,ACC000126,2025-08-12 19:04:38,211.52.210.89,Bengaluru,India,12.9716,77.5946,False,19.3,True
GEO000439,ACC000126,2025-08-19 05:27:15,158.59.221.153,Bengaluru,India,12.9716,77.5946,False,10.6,True
GEO000440,ACC000127,2025-07-30 13:53:53,40.204.66.138,Delhi,India,28.7041,77.1025,True,2.3,True
GEO000441,ACC000127,2025-08-10 02:11:53,13.67.118.156,Delhi,India,28.7041,77.1025,False,19.5,True
GEO000442,ACC000128,2025-06-09 19:08:43,191.56.238.116,Kolkata,India,22.5726,88.3639,False,4.5,True
GEO000443,ACC000128,2025-06-22 00:19:45,185.49.28.131,Kolkata,India,22.5726,88.3639,False,22.1,True
GEO000444,ACC000128,2025-06-24 17:27:04,131.201.81.223,Kolkata,India,22.5726,88.3639,False,17.3,True
GEO000445,ACC000129,2025-02-21 03:34:29,46.220.178.27,Mumbai,India,19.076,72.8777,True,15.9,True
GEO000446,ACC000129,2025-02-23 18:28:28,203.68.198.48,Mumbai,India,19.076,72.8777,True,18.2,True
GEO000447,ACC000129,2025-03-15 07:09:42,114.208.7.208,Mumbai,India,19.076,72.8777,False,9.5,True
GEO000448,ACC000130,2025-02-05 09:13:17,11.203.66.223,Delhi,India,28.7041,77.1025,False,4.1,True
GEO000449,ACC000130,2025-02-09 03:09:44,146.134.160.125,Delhi,India,28.7041,77.1025,False,10.5,True
GEO000450,ACC000130,2025-02-16 00:18:09,70.222.3.183,Delhi,India,28.7041,77.1025,True,7.2,True
GEO000451,ACC000130,2025-02-20 10:42:00,159.156.66.213,Delhi,India,28.7041,77.1025,False,24.0,True
GEO000452,ACC000130,2025-02-21 12:18:40,30.250.6.179,Delhi,India,28.7041,77.1025,False,0.3,True
GEO000453,ACC000131,2025-07-29 23:52:54,135.53.154.194,Jaipur,India,26.9124,75.7873,True,5.9,True
GEO000454,ACC000131,2025-08-11 04:24:10,157.94.218.202,Jaipur,India,26.9124,75.7873,True,11.3,True
GEO000455,ACC000131,2025-08-20 13:53:53,213.245.87.193,Jaipur,India,26.9124,75.7873,False,6.1,True
GEO000456,ACC000131,2025-08-31 23:29:09,50.225.173.104,Jaipur,India,26.9124,75.7873,False,1.2,True
GEO000457,ACC000131,2025-09-04 19:05:26,200.197.204.18,Jaipur,India,26.9124,75.7873,False,0.9,True
GEO000458,ACC000132,2025-08-20 04:18:13,57.243.141.227,Lucknow,India,26.8467,80.9462,False,1.2,True
GEO000459,ACC000132,2025-08-29 02:26:10,178.198.142.75,Lucknow,India,26.8467,80.9462,False,4.0,True
GEO000460,ACC000133,2025-09-07 04:43:48,181.233.186.67,Lucknow,India,26.8467,80.9462,False,24.2,True
GEO000461,ACC000133,2025-09-22 10:25:36,121.252.0.28,Lucknow,India,26.8467,80.9462,False,23.3,True
GEO000462,ACC000133,2025-09-25 04:53:32,107.196.177.238,Lucknow,India,26.8467,80.9462,False,8.1,True
GEO000463,ACC000133,2025-10-13 06:09:57,165.70.37.46,Lucknow,India,26.8467,80.9462,False,19.0,True
GEO000464,ACC000134,2025-04-28 06:45:05,176.93.174.121,Ahmedabad,India,23.0225,72.5714,False,8.2,True
GEO000465,ACC000134,2025-05-07 03:25:30,183.143.202.109,Ahmedabad,India,23.0225,72.5714,False,17.4,True
GEO000466,ACC000135,2025-02-27 07:31:36,61.201.8.16,Lucknow,India,26.8467,80.9462,False,12.1,True
GEO000467,ACC000135,2025-03-13 09:33:11,147.231.16.9,Lucknow,India,26.8467,80.9462,False,10.7,True
GEO000468,ACC000136,2025-04-23 18:28:19,217.112.242.179,Jaipur,India,26.9124,75.7873,False,23.2,True
GEO000469,ACC000136,2025-05-06 10:35:17,183.3.25.250,Jaipur,India,26.9124,75.7873,True,13.0,True
GEO000470,ACC000136,2025-05-19 10:42:55,123.163.203.219,Jaipur,India,26.9124,75.7873,True,20.2,True
GEO000471,ACC000136,2025-06-06 05:39:57,198.111.210.240,Jaipur,India,26.9124,75.7873,False,17.7,True
GEO000472,ACC000137,2025-01-03 01:40:22,191.17.6.11,Mumbai,India,19.076,72.8777,False,18.4,True
